Name,Display Name,Type,Class,Is Lot Numbered Item,Inactive,UPC Code,Weight,Item Weight (Kg),Length,Height,Width,Package Quantity,Master Carton Weight (lbs),Master Carton Length (in),Master Carton Width (in),Master Carton Height (in),Master GTIN #,Harmonized Product Code,Manufacturer Country
RM0075-01,"Jar, Straight Regular Wall, 6oz, 89mm, PP, Custom Color",Inventory Item,Legacy UpSpring : (Old) Skincare_Other,No,Yes,,,,,,,,,,,,,,US
RM0080-01,"Lid, Smooth Straight w / HI Liner, 89mm, PP, Custom Color",Inventory Item,Legacy UpSpring : (Old) Skincare_Other,No,Yes,,,,,,,,,,,,,,US
RM0085-01,"Probiotic, StickPak Film, 60mm x 80mm, GITX Stock# 731",Inventory Item,Legacy UpSpring : (Old) Child Supplements,No,Yes,,,,,,,,,,,,,,US
RM0090-01,"Dropper, SR18 .8cc White Flouroglazed Monprene Bulb; 7x68mm",Inventory Item,Legacy UpSpring : (Old) Child Supplements,No,Yes,,,,,,,,,,,,,,US
RM0095-01,"UpSpring, Stomach Settle, Sample Packet, White, 4 x 4",Inventory Item,Legacy UpSpring : (Old) Adult Supplements,No,Yes,,,,,,,,,,,,,,US
RM0100-01,"Hook Hang Tab, Interior Attachment, Clear, PVC, 0.020""",Inventory Item,Legacy UpSpring : (Old) Charcoal Fusion,No,Yes,,,,,,,,,,,,,,US
RM0105-01,"Milkflow, Cookie, Die-Cut Blank, SBS .024, 2.75"" x 2.75""",Inventory Item,Legacy UpSpring : (Old) Milkflow,No,Yes,,,,,,,,,,,,,,US
RM0110,"Tamper Evident .75"" Tape, Black inscription on Tape",Inventory Item,Legacy UpSpring : (Old) Child Supplements,No,Yes,,,,,,,,,,,,,,US
RM0110-01,"Tamper Evident .75"" Tape, Black inscription on Tape",Inventory Item,Legacy UpSpring : (Old) Child Supplements,No,Yes,,,,,,,,,,,,,,
RM0115-01,"Bottle, Packer, 400cc 45/400, Pet, Cobalt Blue",Inventory Item,Legacy UpSpring : (Old) Adult Supplements,No,Yes,,,,,,,,,,,,,,US
RM0120-01,"MilkFlow, Cookie, Divider Card, for VERTICAL box SBS .024, 4.25""x4.75""",Inventory Item,Legacy UpSpring : (Old) Milkflow,No,Yes,,,,,,,,,,,,,,US
RM0125-01,"Bottle, Closure, Full Pour, Vented 45/400, Black",Inventory Item,Legacy UpSpring : (Old) Adult Supplements,No,Yes,,,,,,,,,,,,,,US
RM0130-01,"Milkflow Coffee Pod Lid, Single Serve Lidding, 52 MM MOD",Inventory Item,Legacy UpSpring : (Old) Milkflow,No,Yes,,,,,,,,,,,,,,US
RM0140-01,"SilverSol, Bulk OTC Gel, 24ppm, 5-Gallon Container",Inventory Item,Legacy UpSpring : (Old) Skincare_Other,Yes,Yes,,,,,,,,,,,,,,
RM0145-01,"Jar, Wide-Neck, 150ml, 53/400, Glass, Saturn Series, Violet",Inventory Item,Legacy UpSpring : (Old) Adult Supplements,No,Yes,,,,,,,,,,,,,,CZ
RM0150-01,"Closure, 53/400, SAN, Saturn Series, Violet",Inventory Item,Legacy UpSpring : (Old) Adult Supplements,No,Yes,,,,,,,,,,,,,,DE
RM0155-01,"Seal, Heat Induction, 53mm, .007"", Foam Backed, Plastic & Glass",Inventory Item,Legacy UpSpring : (Old) Adult Supplements,No,Yes,,,,,,,,,,,,,,US
RM0160-01,"C-Panty, Post Op Medical Strap, Part 1-A: Length: 26"" (66.04cm) x 3.94"" (10cm), Finished edges",Inventory Item,,No,Yes,,,,,,,,,,,,,,
RM0160-02,"C-Panty, Post Op Medical Strap, Part 1-B: Length: 31"" (78.74cm) x 3.94"" (10cm), Finished edges",Inventory Item,,No,Yes,,,,,,,,,,,,,,
RM0160-03,"C-Panty, Post Op Medical Strap, Part 2: Length: 26"" (66.04cm) x 3.07"" (7.8cm), Velcro hook, for all sizes",Inventory Item,,No,Yes,,,,,,,,,,,,,,
RM0165-01,"U.Siip, Hydration Drink Mix, Amazon Sampling Card, Any flavor, SBS .010 C2S, 4"" x 6""",Inventory Item,U Line : Hydration : Sachets,No,Yes,,,,,,,,,,,,,,US
RM0170-01,"MilkFlow, Raw Packet Film, 9x3 Continuous Feed, 695: White Cosmetic Web 350 HB",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,No,,,,,,,,,,,,,,US
RP0001-01,"Instant Coffee, Robusta Coffee Beans, Spray Dried - H",Inventory Item,Legacy UpSpring : (Old) Milkflow,Yes,Yes,,,,,,,,,,,,,,
RP0005-01,"Kaneka Q30, 30% Ubiquinol Powder; Kaneka QH (Type No. P30U)",Inventory Item,UpSpring : VMS : Adult Supplements : Fertility,Yes,Yes,,,,,,,,,,,,,,
RP0010-01,"Lactococcus (L) Lactis Strain Plasma Powder; 2800B Cell/G (Heat Killed), Kyowa Hakko USA",Inventory Item,UpSpring : VMS : Adult Supplements : Immunity,Yes,Yes,,,,,,,,,,,,,,JP
SA0001-01,"Milkscreen Alcohol Test Strip, Single",Assembly/Bill of Materials,Legacy UpSpring : (Old) Alcohol,Yes,No,,0,,,,,,,,,,,,
SA0001-01a,"Milkscreen Alcohol Test Strip, Single",Assembly/Bill of Materials,Legacy UpSpring : (Old) Alcohol,No,Yes,,0,,,,,,,,,,,,
SA0005-01,"Micro-Encapsulated, Sabinsa Fenusterols",Assembly/Bill of Materials,,Yes,No,,0,,,,,,,,,,,,
SA0010-01,"Classic Waist, Incision Care, Small, Nude - CHINA",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,Yes,,0,,,,,,,,,,,,
SA0010-02,"Classic Waist, Incision Care, Medium, Nude - CHINA",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,Yes,,0,,,,,,,,,,,,
SA0010-03,"Classic Waist, Incision Care, Large, Nude - CHINA",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,Yes,,0,,,,,,,,,,,,
SA0010-04,"Classic Waist, Incision Care, Small, Black - CHINA",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,
SA0010-05,"Classic Waist, Incision Care, Medium, Black - CHINA",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,
SA0010-06,"Classic Waist, Incision Care, Large,  Black - CHINA",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,
SA0015-01,"High Waist, Incision Care, Small / Medium, Nude - CHINA",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,
SA0015-02,"High Waist, Incision Care, Large / XLarge, Nude - CHINA",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,
SA0015-03,"High Waist, Incision Care, 1X / 2X, Nude - CHINA",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,
SA0015-04,"High Waist, Incision Care, Small / Medium, Black - CHINA",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,
SA0015-05,"High Waist, Incision Care, Large / XLarge, Black - CHINA",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,
SA0015-06,"High Waist, Incision Care, 1X / 2X, Black - CHINA",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,
SA0020-01,"High Waist, Compression Only, S/M (15""), Nude, Raw",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,CN
SA0020-02,"High Waist, Compression Only, L / XL (17""), Nude, Raw",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,CN
SA0020-03,"High Waist, Compression Only, 1X/2X (19""), Nude, Raw",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,CN
SA0020-04,"High Waist, Compression Only, S/M (15""), Black, Raw",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,CN
SA0020-05,"High Waist, Compression Only, L/XL (17""), Black, Raw",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,CN
SA0020-06,"High Waist, Compression Only, 1X/2X (19""), Black, Raw",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,CN
SA0025-01,"Stomach Settle, Lemon Ginger Hard Drop, Herbal Blend",Assembly/Bill of Materials,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,Yes,Yes,,0,,,,,,,,,,,,
SA0025-02,"Stomach Settle, Mint Hard Drop, Herbal Blend",Assembly/Bill of Materials,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,Yes,Yes,,0,,,,,,,,,,,,
SA0030-01,"Lock, Breast Pillow Small",Inventory Item,Legacy UpSpring : (Old) Breast Pillow,No,Yes,,,,,,,,,,,,,,CN
SA0030-02,"Lock, Breast Pillow Medium",Inventory Item,Legacy UpSpring : (Old) Breast Pillow,No,Yes,,,,,,,,,,,,,,CN
SA0030-03,"Lock, Breast Pillow Large",Inventory Item,Legacy UpSpring : (Old) Breast Pillow,No,Yes,,,,,,,,,,,,,,CN
SA0030-04,"Lock, Breast Pillow X-Large",Inventory Item,Legacy UpSpring : (Old) Breast Pillow,No,Yes,,,,,,,,,,,,,,CN
SA0035-01,"Prenatal Soft Gel Capsules, 30 Count Bottle",Assembly/Bill of Materials,Legacy UpSpring : (Old) Adult Supplements,Yes,Yes,855520001811,0,,,,,,,,,,,,
SA0035-02,"Prenatal Soft Gel Capsules, 30 Count Bottle, Reformulation, KD Pur",Assembly/Bill of Materials,Legacy UpSpring : (Old) Adult Supplements,Yes,Yes,,0,,,,,,,,,,,,
SA0040-01,"Prenatal Tablets, 30 Count Bottle",Assembly/Bill of Materials,Legacy UpSpring : (Old) Adult Supplements,Yes,Yes,,0,,,,,,,,,,,,
SA0045-01,"Probiotic+Colostrum, Single Stick-Pak",Assembly/Bill of Materials,Legacy UpSpring : (Old) Child Supplements,Yes,Yes,,0,,,,,,,,,,,,US
SA0050-01,"UpSpring D3, Sample Bottle, 1.05 mL",Assembly/Bill of Materials,Legacy UpSpring : (Old) Child Supplements,Yes,Yes,,0,,,,,,,,,,,,US
SA0055-01,"Milkflow, Drink Mix, Chai Tea, Single Sachet, 15 g",Assembly/Bill of Materials,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,Yes,Yes,,0,,,,,,,,,,,,US
SA0055-02,"Milkflow, Drink Mix, Berry, Single Sachet, 10 g",Assembly/Bill of Materials,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,Yes,No,,0,,,,,,,,,,,,US
SA0055-03,"Milkflow, Drink Mix, Chocolate, Single Sachet, 15 g",Assembly/Bill of Materials,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,Yes,No,,0,,,,,,,,,,,,US
SA0060-01,"Prenatal Gummy, 90 Count Bottle",Assembly/Bill of Materials,Legacy UpSpring : (Old) Adult Supplements,Yes,Yes,,0,,,,,,,,,,,,
SA0065-01,"Milkflow Coffee Pod, 1-Serving, 2.24 g",Assembly/Bill of Materials,Legacy UpSpring : (Old) Milkflow,Yes,Yes,,0,,,,,,,,,,,,
SA0070-01,"Prenatal Complete Soft-Gel Capsules, 90 ct Bottle",Assembly/Bill of Materials,Legacy UpSpring : (Old) Adult Supplements,Yes,Yes,,0,,,,,,,,,,,,
SA0075-01,"Milkflow Coffee Stick Pack, 1-Serving, 2.24 g",Assembly/Bill of Materials,Legacy UpSpring : (Old) Milkflow,Yes,Yes,,0,,,,,,,,,,,,
SA0080-01,"UpSpring, Facemask, Single, Adult Size",Assembly/Bill of Materials,Legacy UpSpring : (Old) Corporate,No,Yes,,0,,,,,,,,,,,,CN
SA0080-02,"UpSpring, Facemask, Single, Child Size",Assembly/Bill of Materials,Legacy UpSpring : (Old) Corporate,No,Yes,,0,,,,,,,,,,,,CN
SA0085-01,"Milkflow, Drink Mix, Berry + Electrolytes, Single Sachet, 10 g",Assembly/Bill of Materials,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,Yes,No,,0,,,,,6,,,,,,2106.90.9887,US
SA0085-02,"Milkflow, Drink Mix, Chocolate + Electrolytes, Single Sachet, 15 g",Assembly/Bill of Materials,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,Yes,No,,0,,,,,6,,,,,,2106.90.9887,US
SA0090-01,"C-PANTY, HIGH WAIST W/SILICONE, NUDE - XXS/XS",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,Yes,,0,,,,,,,,,,,,CN
SA0090-02,"C-PANTY, HIGH WAIST W/SILICONE, NUDE - S/M",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,CN
SA0090-03,"C-PANTY, HIGH WAIST W/SILICONE, NUDE - L/XL",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,Yes,,0,,,,,,,,,,,,CN
SA0090-04,"C-PANTY, HIGH WAIST W/SILICONE, BLACK - XXS/XS",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,Yes,,0,,,,,,,,,,,,CN
SA0090-05,"C-PANTY, HIGH WAIST W/SILICONE, BLACK - S/M",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,CN
SA0090-06,"C-PANTY, HIGH WAIST W/SILICONE, BLACK - L/XL",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,CN
SA0095-01,"C-PANTY, HIGH WAIST COMPRESSION ONLY,  NUDE - XXS/XS",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,CN
SA0095-02,"C-PANTY, HIGH WAIST COMPRESSION ONLY,  NUDE - S/M",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,CN
SA0095-03,"C-PANTY, HIGH WAIST COMPRESSION ONLY,  NUDE L/XL",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,CN
SA0095-04,"C-PANTY, HIGH WAIST COMPRESSION ONLY,  BLACK - XXS/XS",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,CN
SA0095-05,"C-PANTY, HIGH WAIST COMPRESSION ONLY,  BLACK - S/M",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,CN
SA0095-06,"C-PANTY, HIGH WAIST COMPRESSION ONLY,  BLACK L/XL",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,No,No,,0,,,,,,,,,,,,CN
SA0100-01,"U.Bloom, Fertility, Nest Collagen Drink Mix, Single Sachet, 13.7 g",Assembly/Bill of Materials,UpSpring : VMS : Adult Supplements : Fertility,Yes,Yes,,0,,,,,6,,,,,,,US
SA0105-01,"U.Bloom, Fertility, Eggs Capsules, Single Glass Jar, 60 ct",Assembly/Bill of Materials,UpSpring : VMS : Adult Supplements : Fertility,Yes,Yes,,0,,,,,6,,,,,,,US
SA0110-01,"U.Siip, Hydration,  Drink Mix, Citrus Ginger, Single Stickpack, 5.5 g",Assembly/Bill of Materials,U Line : Hydration : Sachets,Yes,Yes,,0,,,,,6,,,,,,,US
SA0110-02,"U.Siip, Hydration,  Drink Mix, Lemon Lime, Single Stickpack, 5.5 g",Assembly/Bill of Materials,U Line : Hydration : Sachets,Yes,Yes,,0,,,,,6,,,,,,,US
SA0115-01,"Post Op Medical, Cesarean Recovery C-Panty, with straps (XS/S) -- SELECTRA",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,Yes,No,,0,,,,,,,,,,,,CN
SA0115-02,"Post Op Medical, Cesarean Recovery C-Panty, with straps (M/L) -- SELECTRA",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,Yes,No,,0,,,,,,,,,,,,CN
SA0115-03,"Post Op Medical, Cesarean Recovery C-Panty, with straps (XL/1X) -- SELECTRA",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,Yes,No,,0,,,,,,,,,,,,CN
SA0115-04,"Post Op Medical, Cesarean Recovery C-Panty, with straps (2X/3X) -- SELECTRA",Assembly/Bill of Materials,Legacy UpSpring : (Old) C-Panty,Yes,No,,0,,,,,,,,,,,,CN
SA0120-01,"Stomach Settle, Hard Drop, Lemon Ginger, 28 Count, Retail Pouch (single unit, no master)",Assembly/Bill of Materials,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,Yes,Yes,,0,,,,,,,,,,,,
SA0120-02,"Stomach Settle, Hard Drop, Mint, 28 Count, Retail Pouch (single unit, no master)",Assembly/Bill of Materials,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,Yes,Yes,,0,,,,,,,,,,,,
SA0120-03,"Stomach Settle Morning Sickness, Lemon Ginger, Hard Drops, 28 Ct, Retail Pouch (single unit, no master)",Assembly/Bill of Materials,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,Yes,Yes,,0,,,,,,,,,,,,
SA0120-04,"Stomach Settle, 10 ct Hard Drop, Lemon Ginger, Retail Pouch (single unit, no master)",Assembly/Bill of Materials,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,Yes,Yes,,0,,,,,,,,,,,,
SA0120-05,"UpSpring, Stomach Settle, Hard Drop, Lemon Ginger, 55 Count, Retail Pouch (single unit, no master)",Assembly/Bill of Materials,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,Yes,No,,0,,,,,,,,,,,,
Test Assembly,,Assembly/Bill of Materials,,No,Yes,,0,,,,,,,,,,678yhkjhl,,
Test Component A,,Inventory Item,,No,Yes,,,,,,,,,6,12,6,;lkjlkj,,
Test Component B,,Inventory Item,,No,Yes,,,,,,,,,,,,1sdgwthdf,,
Test Component D,,Inventory Item,,No,Yes,,,,,,,,,,,,ja59fjkws73490680,,
Test Componet C,,Inventory Item,,No,Yes,,,,,,,,,,,,ja;aaw9a0,,
Test Item 2,,Inventory Item,,No,Yes,,5,,,,,,,12,12,12,121231231,,
Test Sub Assembly,,Assembly/Bill of Materials,,No,Yes,,0,,,,,,,,,,trdbhn5374,,
Tet Item 1,,Inventory Item,,No,Yes,,,,,,,,,,,,11111111,,
XES0001-01,"ANC - MAXFLOW CHOCOLATE DRINK MIX, 20 PACKET",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,
XES0005-01,"ANC - MILKFLOW, FENUGREEK DRINK MIX, BERRY + ELECTROLYTES, 16 PACKET, PRODUCTION & PACKAGING, CONSIGNMENT BUILD, (AUS-NZ)",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,
XES0005-02,"ANC - MILKFLOW, FENUGREEK DRINK MIX, CHOCOLATE + ELECTROLYTES, 16 PACKET, PRODUCTION & PACKAGING, CONSIGNMENT BUILD, (AUS-NZ)",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,
XES0010-01,"ANC - MILKFLOW, CAPSULES, 100 COUNT, BOTTLE ONLY, PRODUCTION & PACKAGING, CONSIGNMENT BUILD, (AUS-NZ)",Inventory Item,Legacy UpSpring : (Old) Milkflow,No,Yes,,,,,,,,,,,,,,
XFG0001-01,"MaxFlow, Supplement, 20-Pack, Chocolate, Drink Mix",Assembly/Bill of Materials,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,Yes,No,,.75,,,,,,,,,,,2106.90.9887,
XFG0010-01,"UpSpring, Immunity, Gummies, 60 Cnt Bottle, 250ml PET --- (EU 6)",Inventory Item,Legacy UpSpring : (Old) Adult Supplements,Yes,Yes,1230000073219,,,,,,,,,,,11230000073216,,GB
XFG0015-01,"UpSpring, Preconception, Tablets, 30 Cnt Blister Pack, Retail Carton --- (UK - DE - IT)",Inventory Item,Legacy UpSpring : (Old) Adult Supplements,Yes,Yes,1230000073226,,,,,,,,,,,11230000073223,,GB
XFG0015-02,"UpSpring, Preconception, Tablets, 30 Cnt Blister Pack, Retail Carton --- (FR - SP - PL)",Inventory Item,Legacy UpSpring : (Old) Adult Supplements,Yes,Yes,1230000073264,,,,,,,,,,,11230000073261,,GB
XFG0020-01,"UpSpring, Fertility Women, Gummies, 60 Cnt Bottle --- (EU 6)",Inventory Item,Legacy UpSpring : (Old) Adult Supplements,Yes,Yes,1230000073233,,,,,,,,,,,11230000073230,,GB
XFG0025-01,"UpSpring, Fertility Men, Tablet, 15 Cnt Blister Pack --- (UK - DE)",Inventory Item,Legacy UpSpring : (Old) Adult Supplements,Yes,Yes,1230000073240,,,,,,,,,,,11230000073247,,GB
XFG0025-02,"UpSpring, Fertility Men, Tablet, 15 Cnt Blister Pack --- (SP - IT)",Inventory Item,Legacy UpSpring : (Old) Adult Supplements,Yes,Yes,1230000073271,,,,,,,,,,,11230000073278,,GB
XFG0030-01,"UpSpring, Prenatal Folic Acid & Multi-Vitamins, Tablets, 30 Cnt Bottle, Retail Carton --- (UK - DE - IT)",Inventory Item,Legacy UpSpring : (Old) Adult Supplements,Yes,Yes,1230000073257,,,,,,,,,,,11230000073254,,GB
XFG0030-02,"UpSpring, Prenatal Folic Acid & Multi-Vitamins, Tablets, 30 Cnt Bottle, Retail Carton --- (FR - SP - PL)",Inventory Item,Legacy UpSpring : (Old) Adult Supplements,Yes,Yes,1230000073295,,,,,,,,,,,11230000073292,,GB
XFG0035-01,"UpSpring, Prenatal DHA, Life Omega, Softgels, 60 Cnt Bottle, Retail Carton --- (UK - DE - IT)",Inventory Item,Legacy UpSpring : (Old) Adult Supplements,Yes,Yes,1230000073301,,,,,,,,,,,11230000073308,,GB
XFG0035-02,"UpSpring, Prenatal DHA, Life Omega, Softgels, 60 Cnt Bottle, Retail Carton --- (FR - SP - PL)",Inventory Item,Legacy UpSpring : (Old) Adult Supplements,Yes,Yes,1230000073318,,,,,,,,,,,11230000073315,,GB
XFG0040-01,"Milkflow Drink Mix, Fenugreek, Berry, 16 Cnt (electrolytes) --- (AU - NZ)",Assembly/Bill of Materials,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,Yes,No,850008560781,.5,,4.6,4.6,3.1,6,3.44,10.25,10.25,5.75,10850008560108,2106.90.9887,US
XFG0040-02,"Milkflow Drink Mix, Fenugreek, Chocolate, 16 Cnt (electrolytes) --- (AU - NZ)",Assembly/Bill of Materials,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,Yes,No,850008560798,.65,,4.6,4.6,3.1,6,4.525,10.25,10.25,5.75,10850008560115,2106.90.9887,US
XFG0045-01,"Milkflow Capsules, Fenugreek, 100 Cnt, Bottle Only --- (AU - NZ)",Assembly/Bill of Materials,Legacy UpSpring : (Old) Milkflow,Yes,No,850008560804,.138,,2.75,4.5,2,6,1.10,9.25,4.75,6.5,10859188006949,2106.90.9898,US
XFG0050-01,Milkscreen Alcohol 20-Pack --- (AU - NZ),Assembly/Bill of Materials,Legacy UpSpring : (Old) Alcohol,Yes,Yes,850008560811,.1015,,2.75,4.5,1.5,6,0.825,9.375,4.75,3,10855520001085,3822.00.0000,US
XFG0100-01,"Milkflow Drink Mix, Fenugreek, Berry, 16 Cnt (electrolytes) --- (CA)",Assembly/Bill of Materials,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,Yes,No,056796006160,.5,,4.6,4.6,3.1,6,3.44,10.25,10.25,5.75,056796906163,2106.90.9887,US
XFG0100-02,"Milkflow Drink Mix, Fenugreek, Chocolate, 16 Cnt (electrolytes) --- (CA)",Assembly/Bill of Materials,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,Yes,No,056796006177,.65,,4.6,4.6,3.1,6,4.525,10.25,10.25,5.75,056796906170,2106.90.9887,US
XFG0100-03,"Milkflow Drink Mix, Fenugreek, Berry, 10 Ct (electrolytes) --- (CA)",Assembly/Bill of Materials,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,Yes,No,056796006474,.5,,4.57,2.4,3.11,6,0.850482,9,6,7,056796906477,2106.90.9887,US
XFG0100-04,"Milkflow Drink Mix, Fenugreek, Chocolate, 10 Ct (electrolytes) --- (CA)",Assembly/Bill of Materials,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,Yes,No,056796006467,.65,,4.57,2.4,3.11,6,1.105626,9,6,7,056796906460,2106.90.9887,US
XFG0100-05,"Milkflow Drink Mix, Fenugreek, Orange Mango, 10 Ct (electrolytes) --- (CA)",Assembly/Bill of Materials,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,Yes,No,,.65,,4.57,2.4,3.11,6,0.850482,9,6,7,,2106.90.9887,US
XFG0105-01,"Milkflow Capsules, Fenugreek, 100 Cnt, Retail Carton --- (CA)",Assembly/Bill of Materials,Legacy UpSpring : (Old) Milkflow,Yes,No,056796006153,.138,,2.75,4.5,2,6,1.10,9.25,4.75,6.5,056796906156,2106.90.9898,US
XFG0105-02,"Milkflow Capsules, Fenugreek, 60 Ct, Retail Carton --- (CA)",Assembly/Bill of Materials,Legacy UpSpring : (Old) Milkflow,Yes,No,056796006481,.138,,2.75,4.5,2,6,1,9.25,4.75,6.5,056796906484,2106.90.9898,US
XFG0110-01,Milkscreen Test for Alcohol in Breast Milk (8 Cnt) --- (CA),Assembly/Bill of Materials,Legacy UpSpring : (Old) Alcohol,Yes,Yes,056796006146,.0645,,2.75,4.5,1.5,6,0.602,9.375,4.75,3,056796906149,3822.00.0000,US
XFG0110-02,Milkscreen Test for Alcohol in Breast Milk (20 Cnt) --- (CA),Assembly/Bill of Materials,Legacy UpSpring : (Old) Alcohol,Yes,Yes,056796006139,.1015,,2.75,4.5,1.5,6,0.825,9.375,4.75,3,056796906132,3822.00.0000,US
XRC0001-01,"MaxFlow, Fenugreek, Chocolate, 20-Packet, TTAB Carton",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,US
XRC0005-01,"Milkflow Drink Mix Fenugreek, Berry + Electrolytes, 16-Packet, Retail Carton (AUS - NZ)",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,US
XRC0005-02,"Milkflow Drink Mix Fenugreek, Chocolate + Electrolytes, 16-Packet, Retail Carton, (AUS - NZ)",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,US
XRC0010-01,"Milkflow Drink Mix Fenugreek, Berry + Electrolytes, 16-Packet, TTAB Carton --- (CA)",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,US
XRC0010-02,"Milkflow Drink Mix Fenugreek, Chocolate + Electrolytes, 16-Packet, TTAB Carton --- (CA)",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,US
XRC0010-03,"Milkflow Drink Mix Fenugreek, Berry + Electrolytes, 10-Packet, TTAB Carton --- (CA)",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,US
XRC0010-04,"Milkflow Drink Mix Fenugreek, Chocolate + Electrolytes, 10-Packet, TTAB Carton --- (CA)",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,US
